player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Todd Cantwell,eng ENG,Norwich City,23,1998,8.0,5.0,441.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.3,2.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,5.0,0.0,0.0,1.02,0.0,0.0,0.0,28.5,0.0,0.03,-0.1,-0.1,130.0,157.0,82.8,1766.0,386.0,84.0,93.0,90.3,35.0,43.0,81.4,5.0,10.0,50.0,0.4,-0.1,2.0,13.0,2.0,0.0,148.0,9.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.04,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,8.0,6.0,1.0,6.0,17.0,35.3,11.0,2.0,0.0,2.0,3.0,18.0,2.0,0.0,205.0,4.0,48.0,102.0,56.0,5.0,205.0,10.0,5.0,50.0,5.0,50.0,128.0,604.0,200.0,5.0,1.0,15.0,8.0,143.0,0.0,4.0,12.0,2.0,0.0,0.0,0.0,22.0,3.0,4.0,42.9,1,1,0,0.0
Matty Cash,pl POL,Aston Villa,23,1997,38.0,38.0,"3,377",37.5,4.0,3.0,7.0,4.0,0.0,0.0,8.0,0.0,2.7,2.7,2.8,5.4,89.0,96.0,174.0,0.11,0.08,0.19,0.11,0.19,0.07,0.07,0.14,0.07,0.14,Matches,37.0,13.0,35.1,0.99,0.35,0.11,0.31,17.9,0.0,0.07,1.3,1.3,1113.0,1627.0,68.4,18719.0,7079.0,547.0,631.0,86.7,435.0,606.0,71.8,101.0,291.0,34.7,2.4,0.2,28.0,71.0,32.0,16.0,1286.0,336.0,30.0,2.0,12.0,98.0,305.0,1.0,0.0,0.0,0.0,5.0,49.0,65.0,1.73,45.0,7.0,6.0,2.0,5.0,0.0,7.0,0.19,4.0,2.0,1.0,0.0,0.0,0.0,89.0,50.0,52.0,34.0,3.0,47.0,78.0,60.3,31.0,54.0,16.0,38.0,49.0,138.0,100.0,2.0,2093.0,140.0,713.0,868.0,538.0,92.0,2093.0,59.0,33.0,55.9,26.0,44.1,1007.0,5923.0,2897.0,54.0,20.0,56.0,31.0,1030.0,0.0,38.0,38.0,2.0,0.0,1.0,0.0,190.0,42.0,45.0,48.3,0,0,1,53.25
Timothy Castagne,be BEL,Leicester City,25,1995,27.0,22.0,"2,127",23.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.5,2.2,32.0,72.0,115.0,0.04,0.0,0.04,0.04,0.04,0.03,0.06,0.09,0.03,0.09,Matches,7.0,3.0,42.9,0.3,0.13,0.14,0.33,15.2,0.0,0.1,0.3,0.3,1077.0,1330.0,81.0,16391.0,5539.0,611.0,694.0,88.0,393.0,467.0,84.2,56.0,101.0,55.4,1.0,-1.5,15.0,66.0,14.0,8.0,1132.0,195.0,10.0,0.0,1.0,40.0,185.0,0.0,0.0,0.0,0.0,3.0,21.0,27.0,1.14,25.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,67.0,31.0,38.0,22.0,7.0,27.0,43.0,62.8,16.0,28.0,9.0,19.0,29.0,96.0,54.0,1.0,1600.0,98.0,551.0,757.0,295.0,21.0,1600.0,19.0,6.0,31.6,13.0,68.4,781.0,3239.0,1657.0,22.0,0.0,27.0,11.0,947.0,0.0,15.0,7.0,1.0,0.0,0.0,0.0,102.0,39.0,38.0,50.6,0,0,1,45.0
Jonny Castro,es ESP,Wolves,27,1994,13.0,10.0,"1,024",11.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.3,2.3,25.0,35.0,56.0,0.18,0.0,0.18,0.18,0.18,0.09,0.12,0.21,0.09,0.21,Matches,10.0,5.0,50.0,0.88,0.44,0.2,0.4,18.9,0.0,0.1,1.0,1.0,509.0,610.0,83.4,7860.0,2250.0,280.0,317.0,88.3,188.0,218.0,86.2,31.0,42.0,73.8,0.7,-1.3,11.0,20.0,7.0,4.0,515.0,95.0,6.0,1.0,1.0,14.0,89.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.37,22.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,13.0,11.0,1.0,11.0,20.0,55.0,9.0,14.0,3.0,11.0,13.0,38.0,11.0,0.0,735.0,22.0,194.0,348.0,202.0,21.0,735.0,25.0,14.0,56.0,11.0,44.0,404.0,2109.0,1081.0,16.0,9.0,21.0,20.0,483.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,49.0,11.0,7.0,61.1,0,0,1,40.27
Craig Cathcart,nir NIR,Watford,32,1989,31.0,27.0,"2,396",26.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.2,1.4,6.0,52.0,0.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.05,0.01,0.05,Matches,3.0,0.0,0.0,0.11,0.0,0.0,0.0,10.2,0.0,0.07,-0.2,-0.2,767.0,953.0,80.5,16030.0,5348.0,231.0,276.0,83.7,418.0,476.0,87.8,112.0,184.0,60.9,0.4,-0.2,3.0,48.0,4.0,1.0,896.0,55.0,11.0,0.0,13.0,4.0,44.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0,25.0,6.0,1.0,16.0,30.0,53.3,14.0,39.0,29.0,10.0,28.0,60.0,132.0,3.0,1209.0,204.0,662.0,497.0,55.0,11.0,1209.0,1.0,0.0,0.0,1.0,100.0,554.0,2073.0,917.0,6.0,0.0,6.0,2.0,636.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,127.0,48.0,34.0,58.5,0,0,1,0.0
Edinson Cavani,uy URU,Manchester Utd,34,1987,15.0,7.0,766.0,8.5,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.4,3.4,1.2,4.7,2.0,9.0,32.0,0.23,0.12,0.35,0.23,0.35,0.4,0.14,0.55,0.4,0.55,Matches,18.0,6.0,33.3,2.11,0.7,0.11,0.33,12.6,0.0,0.2,-1.4,-1.4,176.0,233.0,75.5,2277.0,238.0,105.0,129.0,81.4,43.0,59.0,72.9,7.0,11.0,63.6,0.9,-0.2,7.0,4.0,2.0,0.0,224.0,9.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.29,8.0,0.0,0.0,2.0,1.0,0.0,2.0,0.23,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0,8.0,25.0,6.0,6.0,0.0,6.0,2.0,6.0,8.0,0.0,298.0,12.0,54.0,131.0,114.0,30.0,298.0,5.0,4.0,80.0,1.0,20.0,144.0,358.0,111.0,5.0,2.0,12.0,4.0,217.0,0.0,7.0,5.0,6.0,0.0,0.0,0.0,22.0,7.0,17.0,29.2,1,0,0,189.5
Kayky Chagas,br BRA,Manchester City,18,2003,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,21.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,240.75
Trevoh Chalobah,eng ENG,Chelsea,22,1999,20.0,17.0,"1,449",16.1,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.1,1.1,0.3,1.4,24.0,88.0,14.0,0.19,0.06,0.25,0.19,0.25,0.07,0.02,0.09,0.07,0.09,Matches,9.0,7.0,77.8,0.56,0.43,0.33,0.43,18.8,0.0,0.13,1.9,1.9,1158.0,1283.0,90.3,18559.0,5304.0,564.0,607.0,92.9,517.0,548.0,94.3,60.0,94.0,63.8,0.5,0.7,4.0,106.0,6.0,0.0,1246.0,36.0,27.0,3.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,0.87,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,22.0,18.0,0.0,24.0,31.0,77.4,7.0,16.0,6.0,10.0,19.0,59.0,43.0,2.0,1442.0,68.0,478.0,833.0,138.0,10.0,1442.0,12.0,10.0,83.3,2.0,16.7,816.0,3176.0,1703.0,34.0,0.0,10.0,7.0,1070.0,0.0,19.0,14.0,0.0,0.0,1.0,0.0,74.0,32.0,28.0,53.3,0,0,1,185.0
Calum Chambers,eng ENG,Arsenal,26,1995,2.0,2.0,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.08,0.04,0.08,Matches,2.0,0.0,0.0,1.06,0.0,0.0,0.0,20.4,0.0,0.04,-0.1,-0.1,77.0,97.0,79.4,1255.0,366.0,45.0,50.0,90.0,23.0,28.0,82.1,9.0,15.0,60.0,0.0,-0.1,1.0,5.0,1.0,1.0,81.0,15.0,4.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,3.0,4.0,75.0,1.0,6.0,3.0,3.0,0.0,5.0,10.0,0.0,123.0,17.0,51.0,56.0,17.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0,60.0,164.0,81.0,1.0,0.0,1.0,1.0,67.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,66.7,0,0,1,188.0
Calum Chambers,eng ENG,Aston Villa,26,1995,11.0,9.0,831.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,3.0,31.0,1.0,0.11,0.0,0.11,0.11,0.11,0.02,0.01,0.03,0.02,0.03,Matches,3.0,1.0,33.3,0.32,0.11,0.33,1.0,14.6,0.0,0.06,0.8,0.8,399.0,483.0,82.6,7729.0,3032.0,139.0,154.0,90.3,218.0,240.0,90.8,39.0,76.0,51.3,0.4,-0.1,2.0,31.0,5.0,0.0,476.0,6.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,1.19,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,10.0,6.0,0.0,4.0,6.0,66.7,2.0,14.0,8.0,6.0,5.0,21.0,42.0,0.0,573.0,100.0,328.0,224.0,25.0,8.0,573.0,1.0,0.0,0.0,1.0,100.0,344.0,1525.0,910.0,1.0,0.0,3.0,1.0,356.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,49.0,26.0,25.0,51.0,0,0,1,53.25
Daniel Chesters,eng ENG,West Ham,19,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,70.5
Ben Chilwell,eng ENG,Chelsea,24,1996,7.0,6.0,542.0,6.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,1.7,14.0,18.0,46.0,0.5,0.17,0.66,0.5,0.66,0.15,0.13,0.28,0.15,0.28,Matches,13.0,6.0,46.2,2.16,1.0,0.23,0.5,17.7,0.0,0.07,2.1,2.1,268.0,347.0,77.2,3845.0,959.0,164.0,179.0,91.6,75.0,98.0,76.5,15.0,41.0,36.6,0.7,0.2,10.0,7.0,6.0,1.0,266.0,80.0,11.0,0.0,0.0,32.0,44.0,25.0,17.0,2.0,0.0,1.0,9.0,18.0,2.99,10.0,7.0,0.0,1.0,0.0,0.0,1.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,6.0,0.0,2.0,5.0,40.0,3.0,7.0,0.0,7.0,4.0,12.0,14.0,1.0,420.0,9.0,85.0,143.0,195.0,24.0,420.0,6.0,3.0,50.0,3.0,50.0,207.0,925.0,485.0,7.0,4.0,13.0,3.0,258.0,0.0,10.0,15.0,2.0,0.0,1.0,0.0,32.0,7.0,10.0,41.2,0,0,1,185.0
Chiquinho,pt POR,Wolves,21,2000,8.0,1.0,208.0,2.3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.3,10.0,7.0,35.0,0.0,1.3,1.3,0.0,1.3,0.26,0.3,0.56,0.26,0.56,Matches,5.0,2.0,40.0,2.16,0.87,0.0,0.0,9.0,0.0,0.12,-0.6,-0.6,70.0,108.0,64.8,1130.0,423.0,45.0,57.0,78.9,17.0,27.0,63.0,7.0,16.0,43.8,0.6,2.3,5.0,4.0,4.0,4.0,100.0,8.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.33,6.0,1.0,1.0,0.0,2.0,0.0,3.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,5.0,0.0,4.0,5.0,80.0,1.0,5.0,0.0,5.0,2.0,11.0,1.0,0.0,147.0,2.0,23.0,52.0,75.0,16.0,147.0,17.0,10.0,58.8,7.0,41.2,92.0,650.0,236.0,4.0,6.0,9.0,6.0,101.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,17.0,4.0,5.0,44.4,1,0,1,40.27
Hamza Choudhury,bd BAN,Leicester City,23,1997,6.0,4.0,285.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,1.0,0.0,0.0,0.32,0.0,0.0,0.0,14.0,0.0,0.02,0.0,0.0,128.0,156.0,82.1,2041.0,543.0,68.0,74.0,91.9,47.0,54.0,87.0,10.0,18.0,55.6,0.0,0.0,0.0,3.0,0.0,0.0,145.0,11.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.95,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,4.0,1.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,12.0,21.0,10.0,0.0,206.0,18.0,94.0,105.0,8.0,2.0,206.0,3.0,2.0,66.7,1.0,33.3,94.0,359.0,118.0,4.0,1.0,8.0,2.0,124.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,15.0,10.0,2.0,83.3,0,1,1,45.0
Andreas Christensen,dk DEN,Chelsea,25,1996,19.0,17.0,"1,496",16.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.2,0.8,14.0,81.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,5.0,0.0,0.0,0.3,0.0,0.0,0.0,19.7,0.0,0.12,-0.6,-0.6,1201.0,1336.0,89.9,21164.0,7424.0,495.0,535.0,92.5,586.0,631.0,92.9,100.0,135.0,74.1,0.5,-0.2,6.0,88.0,6.0,1.0,1289.0,46.0,33.0,1.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,0.54,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,9.0,4.0,1.0,4.0,7.0,57.1,3.0,14.0,6.0,8.0,29.0,43.0,57.0,1.0,1477.0,147.0,645.0,772.0,68.0,5.0,1477.0,4.0,4.0,100.0,0.0,0.0,823.0,3835.0,2215.0,15.0,0.0,3.0,1.0,1058.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,110.0,48.0,38.0,55.8,0,0,1,185.0
Carney Chukwuemeka,eng ENG,Aston Villa,17,2003,12.0,2.0,301.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,9.0,7.0,14.0,0.0,0.3,0.3,0.0,0.3,0.19,0.28,0.47,0.19,0.47,Matches,4.0,1.0,25.0,1.2,0.3,0.0,0.0,17.1,0.0,0.16,-0.6,-0.6,98.0,121.0,81.0,1261.0,218.0,66.0,74.0,89.2,26.0,30.0,86.7,3.0,3.0,100.0,0.6,0.0,2.0,5.0,0.0,0.0,118.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.49,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.59,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,5.0,0.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,1.0,8.0,2.0,1.0,167.0,3.0,22.0,89.0,58.0,11.0,167.0,10.0,6.0,60.0,4.0,40.0,111.0,710.0,323.0,6.0,5.0,9.0,6.0,123.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,16.0,7.0,9.0,43.8,1,1,0,53.25
Ciaran Clark,ie IRL,Newcastle Utd,31,1989,13.0,12.0,"1,014",11.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.1,1.1,0.3,1.4,2.0,17.0,6.0,0.0,0.09,0.09,0.0,0.09,0.1,0.03,0.12,0.1,0.12,Matches,7.0,1.0,14.3,0.62,0.09,0.0,0.0,7.8,0.0,0.15,-1.1,-1.1,290.0,370.0,78.4,5127.0,1772.0,110.0,126.0,87.3,152.0,181.0,84.0,20.0,41.0,48.8,0.3,0.7,4.0,15.0,1.0,1.0,360.0,7.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.71,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,4.0,7.0,2.0,9.0,14.0,64.3,5.0,14.0,11.0,3.0,13.0,26.0,43.0,1.0,464.0,73.0,258.0,175.0,33.0,22.0,464.0,5.0,4.0,80.0,1.0,20.0,231.0,807.0,361.0,3.0,0.0,3.0,2.0,259.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,49.0,26.0,15.0,63.4,0,0,1,40.27
Tom Cleverley,eng ENG,Watford,31,1989,28.0,20.0,"1,616",18.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,2.1,2.8,8.0,64.0,40.0,0.0,0.11,0.11,0.0,0.11,0.04,0.12,0.15,0.04,0.15,Matches,12.0,7.0,58.3,0.67,0.39,0.0,0.0,21.0,0.0,0.06,-0.7,-0.7,479.0,658.0,72.8,7468.0,2178.0,239.0,280.0,85.4,169.0,212.0,79.7,40.0,109.0,36.7,1.3,-0.1,20.0,42.0,8.0,5.0,569.0,87.0,27.0,1.0,3.0,54.0,6.0,32.0,19.0,9.0,2.0,2.0,12.0,36.0,2.0,22.0,10.0,0.0,1.0,3.0,0.0,3.0,0.17,2.0,1.0,0.0,0.0,0.0,0.0,37.0,20.0,19.0,17.0,1.0,18.0,33.0,54.5,15.0,23.0,6.0,17.0,18.0,55.0,19.0,3.0,803.0,34.0,176.0,394.0,241.0,10.0,803.0,6.0,3.0,50.0,3.0,50.0,348.0,1052.0,397.0,13.0,5.0,16.0,16.0,440.0,0.0,28.0,19.0,2.0,0.0,0.0,0.0,81.0,14.0,29.0,32.6,0,1,0,0.0
Nathaniel Clyne,eng ENG,Crystal Palace,30,1991,16.0,15.0,"1,351",15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,14.0,36.0,25.0,0.0,0.07,0.07,0.0,0.07,0.01,0.03,0.04,0.01,0.04,Matches,3.0,2.0,66.7,0.2,0.13,0.0,0.0,26.1,0.0,0.03,-0.1,-0.1,561.0,727.0,77.2,8523.0,3116.0,289.0,322.0,89.8,228.0,292.0,78.1,22.0,64.0,34.4,0.5,0.6,6.0,24.0,7.0,3.0,561.0,164.0,14.0,1.0,1.0,17.0,150.0,0.0,0.0,0.0,0.0,2.0,17.0,12.0,0.8,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,11.0,9.0,1.0,10.0,20.0,50.0,10.0,7.0,2.0,5.0,15.0,36.0,32.0,0.0,827.0,39.0,310.0,384.0,140.0,1.0,827.0,6.0,4.0,66.7,2.0,33.3,377.0,1769.0,840.0,9.0,0.0,10.0,4.0,443.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,73.0,10.0,7.0,58.8,0,0,1,40.27
Conor Coady,eng ENG,Wolves,28,1993,38.0,38.0,"3,361",37.3,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,2.8,2.8,0.1,2.8,6.0,35.0,3.0,0.11,0.0,0.11,0.11,0.11,0.07,0.0,0.08,0.07,0.08,Matches,12.0,4.0,33.3,0.32,0.11,0.33,1.0,12.5,0.0,0.23,1.2,1.2,1514.0,1692.0,89.5,33155.0,12540.0,322.0,348.0,92.5,927.0,977.0,94.9,257.0,343.0,74.9,0.2,-0.1,3.0,51.0,3.0,0.0,1654.0,35.0,35.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,23.0,7.0,1.0,16.0,28.0,57.1,12.0,46.0,40.0,6.0,28.0,59.0,140.0,0.0,1971.0,419.0,1300.0,649.0,31.0,19.0,1971.0,1.0,1.0,100.0,0.0,0.0,1144.0,5288.0,2626.0,3.0,1.0,6.0,1.0,1373.0,0.0,20.0,1.0,2.0,0.0,0.0,0.0,162.0,32.0,24.0,57.1,0,0,1,40.27
Séamus Coleman,ie IRL,Everton,32,1988,30.0,30.0,"2,656",29.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,0.8,2.0,40.0,96.0,77.0,0.03,0.0,0.03,0.03,0.03,0.04,0.03,0.07,0.04,0.07,Matches,8.0,1.0,12.5,0.27,0.03,0.13,1.0,18.3,0.0,0.15,-0.2,-0.2,914.0,1255.0,72.8,14739.0,6578.0,497.0,569.0,87.3,316.0,447.0,70.7,76.0,168.0,45.2,1.5,-0.8,13.0,86.0,26.0,13.0,981.0,269.0,11.0,0.0,5.0,41.0,258.0,0.0,0.0,0.0,0.0,5.0,23.0,47.0,1.59,37.0,3.0,2.0,2.0,3.0,0.0,5.0,0.17,3.0,0.0,0.0,0.0,2.0,0.0,61.0,36.0,35.0,16.0,10.0,33.0,51.0,64.7,18.0,30.0,11.0,19.0,32.0,93.0,80.0,2.0,1549.0,123.0,501.0,733.0,335.0,32.0,1549.0,49.0,34.0,69.4,15.0,30.6,697.0,3773.0,1872.0,30.0,4.0,30.0,20.0,713.0,0.0,14.0,17.0,2.0,1.0,0.0,1.0,188.0,25.0,23.0,52.1,0,0,1,40.27
