,player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,pens_made_per90,pens_att_per90,cards_yellow_per90,cards_red_per90,progressive_carries_per90,progressive_passes_per90,progressive_passes_received_per90,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots_on_target_pct_per90,shots_per90,shots_on_target_per90,goals_per_shot_per90,goals_per_shot_on_target_per90,average_shot_distance_per90,shots_free_kicks_per90,npxg_per_shot_per90,xg_net_per90,npxg_net_per90,passes_completed_per90,passes_per90,passes_pct_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,xg_assist_net_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,sca_per90,sca_passes_live_per90,sca_passes_dead_per90,sca_take_ons_per90,sca_shots_per90,sca_fouled_per90,sca_defense_per90,gca_per90,gca_passes_live_per90,gca_passes_dead_per90,gca_take_ons_per90,gca_shots_per90,gca_fouled_per90,gca_defense_per90,tackles_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocks_per90,blocked_shots_per90,blocked_passes_per90,interceptions_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_per90,take_ons_won_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,team_score,position_fw,position_mf,position_df
0,Max Aarons,eng ENG,Bournemouth,23,2000,20.0,13.0,"1,237",13.7,0.0,0.0,0.07299270072992702,0.0,1.6058394160583942,3.1386861313868613,1.8978102189781023,0.0,0.07,0.07,0.0,0.07,0.0,0.06,0.06,0.0,0.06,Matches,0.0,0.15,0.0,0.0,0.0,1.7445255474452555,0.0,0.0014598540145985403,0.0,0.0,32.846715328467155,42.408759124087595,5.656934306569343,540.2919708029198,203.57664233576642,16.058394160583944,18.1021897810219,6.474452554744526,13.722627737226277,17.153284671532848,5.839416058394161,2.4817518248175183,4.598540145985401,3.9416058394160585,0.06569343065693431,0.014598540145985403,0.5109489051094891,1.8248175182481752,0.9489051094890512,0.14598540145985403,33.065693430656935,9.270072992700731,0.8029197080291971,0.14598540145985403,0.21897810218978103,0.9489051094890512,8.467153284671534,0.0,0.0,0.0,0.0,0.07299270072992702,1.6788321167883213,1.68,1.1678832116788322,0.29197080291970806,0.0,0.0,0.21897810218978103,0.0,0.15,0.14598540145985403,0.0,0.0,0.0,0.0,0.0,2.1167883211678835,1.3868613138686132,1.4598540145985401,0.5109489051094891,0.14598540145985403,1.4598540145985401,2.4817518248175183,4.291970802919708,1.0218978102189782,0.6569343065693432,0.36496350364963503,0.29197080291970806,0.5839416058394161,2.7007299270072993,1.9708029197080292,0.0,51.89781021897811,3.1386861313868613,18.394160583941606,22.116788321167885,12.043795620437956,0.8029197080291971,51.89781021897811,2.4817518248175183,1.0218978102189782,3.007299270072993,0.8759124087591241,2.576642335766423,26.56934306569343,158.68613138686132,81.82481751824818,0.8759124087591241,0.5109489051094891,0.9489051094890512,0.5839416058394161,27.08029197080292,0.0,0.8759124087591241,1.8978102189781023,0.14598540145985403,0.0,0.07299270072992702,0.0,5.474452554744526,0.36496350364963503,0.8029197080291971,2.2846715328467155,0.0,0,0,1
1,Joshua Acheampong,eng ENG,Chelsea,17,2006,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,500.0,180.0,70.0,0.0,0.0,0.0,10.0,10.0,1000.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,50.0,0.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,180.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,183.0,0,0,1
2,Tyler Adams,us USA,Bournemouth,24,1999,3.0,1.0,121.0,1.3,0.0,0.0,0.0,0.0,3.0769230769230766,3.846153846153846,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.38461538461538,54.61538461538461,63.92307692307692,748.4615384615385,201.53846153846152,26.923076923076923,30.0,69.0,13.846153846153845,18.46153846153846,57.69230769230769,4.615384615384615,6.153846153846153,57.69230769230769,0.0,-0.07692307692307693,0.7692307692307692,6.9230769230769225,0.0,0.0,51.53846153846154,3.0769230769230766,2.3076923076923075,0.0,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.5384615384615383,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0769230769230766,2.3076923076923075,0.7692307692307692,2.3076923076923075,0.0,1.5384615384615383,2.3076923076923075,51.30769230769231,0.7692307692307692,1.5384615384615383,0.0,1.5384615384615383,3.0769230769230766,6.153846153846153,1.5384615384615383,0.0,70.0,2.3076923076923075,17.692307692307693,41.53846153846154,10.769230769230768,3.0769230769230766,70.0,2.3076923076923075,1.5384615384615383,51.30769230769231,0.0,0.0,33.84615384615385,148.46153846153845,89.23076923076923,0.7692307692307692,1.5384615384615383,2.3076923076923075,0.0,40.0,0.0,0.0,2.3076923076923075,0.0,0.0,0.0,0.0,5.384615384615384,1.5384615384615383,2.3076923076923075,30.769230769230766,0.0,0,1,0
3,Tosin Adarabioyo,eng ENG,Fulham,25,1997,20.0,18.0,"1,617",18.0,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,3.4444444444444446,0.2777777777777778,0.11,0.0,0.11,0.11,0.11,0.04,0.01,0.05,0.04,0.05,Matches,1.9833333333333334,0.78,0.28,0.007777777777777778,0.022222222222222223,0.7888888888888889,0.0,0.002777777777777778,0.07222222222222223,0.07222222222222223,57.111111111111114,67.55555555555556,4.694444444444445,1167.2222222222222,442.0,15.38888888888889,17.055555555555557,5.011111111111111,34.833333333333336,38.833333333333336,4.983333333333333,6.388888888888889,9.833333333333334,3.611111111111111,0.016666666666666666,-0.005555555555555556,0.1111111111111111,2.611111111111111,0.1111111111111111,0.0,65.61111111111111,1.8333333333333333,1.5555555555555556,0.05555555555555555,0.5,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.56,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.6111111111111112,0.8888888888888888,0.2777777777777778,0.0,0.6666666666666666,1.1666666666666667,3.1722222222222225,0.5,0.8888888888888888,0.6111111111111112,0.2777777777777778,1.3888888888888888,2.5555555555555554,4.444444444444445,0.0,77.22222222222223,10.055555555555555,39.611111111111114,35.05555555555556,2.6666666666666665,1.6111111111111112,77.22222222222223,0.16666666666666666,0.05555555555555555,1.8499999999999999,0.0,0.0,45.388888888888886,253.33333333333334,147.83333333333334,0.6666666666666666,0.05555555555555555,0.2222222222222222,0.2222222222222222,56.05555555555556,0.0,0.5555555555555556,0.2777777777777778,0.0,0.0,0.0,0.0,2.388888888888889,3.111111111111111,1.5555555555555556,3.7055555555555557,0.0,0,0,1
4,Elijah Adebayo,eng ENG,Luton Town,25,1998,27.0,16.0,"1,419",15.8,0.0,0.0,0.06329113924050632,0.0,1.0126582278481011,1.4556962025316456,6.962025316455696,0.63,0.0,0.63,0.63,0.63,0.37,0.04,0.42,0.37,0.42,Matches,2.8607594936708862,1.97,0.89,0.020253164556962026,0.04493670886075949,0.6075949367088607,0.0,0.012025316455696202,0.2594936708860759,0.2594936708860759,9.11392405063291,12.91139240506329,4.468354430379747,116.89873417721519,24.367088607594937,5.949367088607595,7.721518987341772,4.8734177215189876,2.5949367088607596,3.7974683544303796,4.322784810126582,0.18987341772151897,0.37974683544303794,3.1645569620253164,0.02531645569620253,-0.044303797468354424,0.8860759493670886,0.5696202531645569,0.2531645569620253,0.0,12.784810126582277,0.06329113924050632,0.0,0.06329113924050632,0.0,0.3164556962025316,0.06329113924050632,0.0,0.0,0.0,0.0,0.06329113924050632,0.3164556962025316,1.97,1.2025316455696202,0.0,0.3164556962025316,0.3164556962025316,0.12658227848101264,0.0,0.32,0.12658227848101264,0.0,0.0,0.18987341772151897,0.0,0.0,0.2531645569620253,0.06329113924050632,0.06329113924050632,0.0,0.18987341772151897,0.06329113924050632,0.7594936708860759,0.5253164556962026,0.6962025316455696,0.8227848101265822,0.12658227848101264,0.6962025316455696,0.37974683544303794,0.6329113924050632,1.5822784810126582,0.0,29.240506329113924,1.7088607594936709,3.291139240506329,10.886075949367088,15.379746835443036,5.189873417721519,29.240506329113924,4.240506329113924,1.1392405063291138,1.70253164556962,2.911392405063291,4.348101265822785,16.772151898734176,95.94936708860759,26.89873417721519,0.9493670886075949,0.8227848101265822,3.9240506329113924,2.151898734177215,21.32911392405063,0.0,1.7088607594936709,1.0126582278481011,0.8227848101265822,0.0,0.0,0.0,2.151898734177215,2.721518987341772,2.721518987341772,3.1645569620253164,1.983,1,0,0
5,Simon Adingra,ci CIV,Brighton,21,2002,31.0,25.0,"2,222",24.7,0.0,0.0,0.12145748987854252,0.0,4.493927125506073,2.0242914979757085,11.25506072874494,0.24,0.04,0.28,0.24,0.28,0.17,0.15,0.32,0.17,0.32,Matches,1.7125506072874492,2.11,0.89,0.004858299595141701,0.010931174089068827,0.6437246963562754,0.0,0.003238866396761134,0.06882591093117409,0.06882591093117409,25.668016194331983,34.008097165991906,3.0566801619433197,357.4089068825911,69.35222672064778,16.68016194331984,19.87854251012146,3.3967611336032393,7.489878542510121,9.919028340080972,3.0566801619433197,0.8097165991902834,1.5384615384615385,2.1295546558704457,0.1417004048582996,-0.10931174089068826,1.3360323886639676,0.688259109311741,1.3360323886639676,0.4453441295546559,32.99595141700405,0.9311740890688259,0.12145748987854252,0.2834008097165992,0.08097165991902834,3.076923076923077,0.6072874493927126,0.20242914979757085,0.0,0.04048582995951417,0.0,0.08097165991902834,1.174089068825911,3.12,2.064777327935223,0.04048582995951417,0.5263157894736842,0.2834008097165992,0.12145748987854252,0.08097165991902834,0.16,0.12145748987854252,0.0,0.0,0.0,0.0,0.04048582995951417,1.8218623481781377,0.8097165991902834,0.9311740890688259,0.4453441295546559,0.4453441295546559,0.7692307692307693,1.7004048582995952,1.8299595141700407,0.9311740890688259,1.2550607287449393,0.04048582995951417,1.2145748987854252,0.7692307692307693,2.591093117408907,0.8906882591093118,0.0,46.92307692307693,1.45748987854251,7.57085020242915,14.736842105263158,25.384615384615387,6.194331983805668,46.92307692307693,4.9797570850202435,2.0242914979757085,1.6477732793522268,2.591093117408907,2.1052631578947367,31.295546558704455,204.97975708502025,121.29554655870446,1.9433198380566803,2.5506072874493926,1.9433198380566803,1.1336032388663968,32.18623481781377,0.0,1.174089068825911,0.7692307692307693,0.688259109311741,0.04048582995951417,0.0,0.0,4.777327935222672,0.32388663967611336,0.4858299595141701,1.6194331983805668,37.953,1,0,0
6,Nayef Aguerd,ma MAR,West Ham,27,1996,21.0,21.0,"1,857",20.6,0.0,0.0,0.14563106796116504,0.04854368932038835,0.48543689320388345,3.3009708737864076,0.14563106796116504,0.05,0.0,0.05,0.05,0.05,0.07,0.01,0.09,0.07,0.09,Matches,1.0388349514563104,0.68,0.15,0.0033980582524271844,0.016019417475728156,0.5242718446601942,0.0,0.005339805825242718,-0.024271844660194174,-0.024271844660194174,45.77669902912621,57.13592233009708,3.888349514563106,964.5631067961165,427.378640776699,16.262135922330096,17.475728155339805,4.519417475728154,21.941747572815533,23.932038834951456,4.451456310679611,6.941747572815533,14.417475728155338,2.3349514563106797,0.019417475728155338,-0.014563106796116504,0.1941747572815534,3.5922330097087376,0.0970873786407767,0.0,53.398058252427184,3.640776699029126,2.669902912621359,0.04854368932038835,1.407766990291262,0.24271844660194172,0.2912621359223301,0.0,0.0,0.0,0.0,0.0970873786407767,0.24271844660194172,0.68,0.5825242718446602,0.04854368932038835,0.0,0.04854368932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262135922330097,0.6796116504854368,0.9223300970873786,0.3398058252427184,0.0,0.7766990291262136,1.0679611650485437,3.529126213592233,0.2912621359223301,1.6019417475728155,1.1650485436893203,0.4368932038834951,0.8252427184466019,2.087378640776699,4.126213592233009,0.0970873786407767,66.6504854368932,9.077669902912621,34.41747572815534,29.999999999999996,2.4271844660194173,1.0194174757281553,66.6504854368932,0.24271844660194172,0.14563106796116504,2.9126213592233006,0.0970873786407767,1.9417475728155338,41.79611650485437,204.41747572815532,115.92233009708737,0.3883495145631068,0.0,0.48543689320388345,0.0970873786407767,44.27184466019417,0.04854368932038835,0.48543689320388345,0.2912621359223301,0.0,0.0,0.04854368932038835,0.0,4.951456310679611,2.3300970873786406,1.5533980582524272,2.9126213592233006,71.5,0,0,1
7,Brandon Aguilera,cr CRC,Nott'ham Forest,20,2003,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,80.0,500.0,480.0,230.0,30.0,60.0,500.0,10.0,20.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,10.0,30.0,40.0,40.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,40.0,160.0,120.0,10.0,0.0,0.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
8,Naouirou Ahamada,fr FRA,Crystal Palace,21,2002,20.0,0.0,349.0,3.9,0.0,0.0,1.0256410256410258,0.25641025641025644,4.871794871794872,6.410256410256411,5.128205128205129,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.13,0.13,0.13,Matches,5.6923076923076925,2.32,0.52,0.0,0.0,5.230769230769231,0.0,0.012820512820512822,-0.12820512820512822,-0.12820512820512822,38.46153846153846,47.94871794871795,20.564102564102566,629.4871794871794,161.02564102564102,19.48717948717949,22.82051282051282,21.897435897435898,15.128205128205128,17.692307692307693,21.923076923076923,2.5641025641025643,3.58974358974359,18.30769230769231,0.025641025641025644,0.0,0.25641025641025644,3.076923076923077,0.0,0.0,46.92307692307693,1.0256410256410258,0.25641025641025644,0.0,0.0,1.5384615384615385,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,2.0512820512820515,2.3,2.307692307692308,0.0,0.0,0.0,0.0,0.0,0.77,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,2.307692307692308,1.2820512820512822,1.5384615384615385,0.5128205128205129,2.0512820512820515,4.3589743589743595,12.076923076923078,2.307692307692308,0.7692307692307693,0.0,0.7692307692307693,0.5128205128205129,3.8461538461538463,1.0256410256410258,0.0,61.53846153846154,1.5384615384615385,11.794871794871796,31.53846153846154,19.23076923076923,2.0512820512820515,61.53846153846154,3.3333333333333335,1.794871794871795,13.794871794871794,1.2820512820512822,9.871794871794872,38.46153846153846,261.02564102564105,124.61538461538461,2.0512820512820515,1.0256410256410258,2.0512820512820515,2.8205128205128207,43.333333333333336,0.25641025641025644,2.307692307692308,1.5384615384615385,0.25641025641025644,0.0,0.0,0.0,7.6923076923076925,0.7692307692307693,0.7692307692307693,12.820512820512821,0.0,1,1,0
9,Anel Ahmedhodžić,ba BIH,Sheffield Utd,24,1999,31.0,29.0,"2,649",29.4,0.0,0.0,0.3741496598639456,0.034013605442176874,0.5102040816326531,1.4625850340136055,0.7142857142857143,0.07,0.0,0.07,0.07,0.07,0.11,0.03,0.14,0.11,0.14,Matches,0.8945578231292518,0.65,0.17,0.003741496598639456,0.01360544217687075,0.40476190476190477,0.0,0.0057823129251700685,-0.037414965986394565,-0.037414965986394565,25.476190476190478,33.775510204081634,2.5646258503401365,434.6938775510204,172.72108843537416,11.360544217687075,13.129251700680273,2.9421768707482996,11.83673469387755,14.455782312925171,2.785714285714286,1.836734693877551,4.659863945578231,1.3401360544217686,0.020408163265306124,-0.0272108843537415,0.2380952380952381,1.3945578231292517,0.10204081632653061,0.034013605442176874,32.482993197278915,1.2244897959183674,0.3741496598639456,0.034013605442176874,0.06802721088435375,0.20408163265306123,0.8503401360544218,0.0,0.0,0.0,0.0,0.06802721088435375,0.6802721088435374,0.88,0.7823129251700681,0.0,0.0,0.10204081632653061,0.0,0.0,0.03,0.0,0.0,0.0,0.034013605442176874,0.0,0.0,2.17687074829932,1.2244897959183674,1.6326530612244898,0.4761904761904762,0.06802721088435375,1.0204081632653061,1.6666666666666667,2.0816326530612246,0.6462585034013606,1.4625850340136055,0.8843537414965987,0.5782312925170068,1.1564625850340136,3.3333333333333335,4.659863945578231,0.06802721088435375,45.4421768707483,7.789115646258503,25.03401360544218,17.244897959183675,3.537414965986395,1.1224489795918369,45.4421768707483,0.7142857142857143,0.3741496598639456,1.782312925170068,0.30612244897959184,1.4591836734693877,20.612244897959183,119.96598639455783,66.42857142857143,0.5102040816326531,0.10204081632653061,0.4761904761904762,0.3741496598639456,23.70748299319728,0.034013605442176874,1.1564625850340136,0.44217687074829937,0.06802721088435375,0.0,0.0,0.0,3.6054421768707483,1.7687074829931975,1.2244897959183674,2.0102040816326534,0.0,0,0,1
