,player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,pens_made_per90,pens_att_per90,cards_yellow_per90,cards_red_per90,progressive_carries_per90,progressive_passes_per90,progressive_passes_received_per90,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots_on_target_pct_per90,shots_per90,shots_on_target_per90,goals_per_shot_per90,goals_per_shot_on_target_per90,average_shot_distance_per90,shots_free_kicks_per90,npxg_per_shot_per90,xg_net_per90,npxg_net_per90,passes_completed_per90,passes_per90,passes_pct_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,xg_assist_net_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,sca_per90,sca_passes_live_per90,sca_passes_dead_per90,sca_take_ons_per90,sca_shots_per90,sca_fouled_per90,sca_defense_per90,gca_per90,gca_passes_live_per90,gca_passes_dead_per90,gca_take_ons_per90,gca_shots_per90,gca_fouled_per90,gca_defense_per90,tackles_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocks_per90,blocked_shots_per90,blocked_passes_per90,interceptions_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_per90,take_ons_won_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,team_score,position_fw,position_mf,position_df
103,Lewis Cook,eng ENG,Bournemouth,25,1997,28.0,18.0,"1,720",19.1,0.0,0.0,0.20942408376963348,0.0,0.47120418848167533,3.2984293193717273,0.5235602094240838,0.0,0.1,0.1,0.0,0.1,0.01,0.13,0.14,0.01,0.14,Matches,0.0,0.31,0.0,0.0,0.0,1.5026178010471203,0.10471204188481674,0.002094240837696335,-0.010471204188481676,-0.010471204188481676,31.047120418848166,39.31937172774869,4.136125654450262,519.4764397905759,164.18848167539267,15.235602094240837,17.277486910994764,4.617801047120419,12.460732984293193,14.345549738219894,4.549738219895288,2.513089005235602,4.869109947643978,2.701570680628272,0.12041884816753926,-0.026178010471204185,1.256544502617801,2.8795811518324603,0.7329842931937173,0.47120418848167533,36.230366492146594,2.931937172774869,1.6753926701570678,0.05235602094240837,0.15706806282722513,2.3560209424083767,0.0,0.7853403141361256,0.7853403141361256,0.0,0.0,0.15706806282722513,1.0471204188481675,2.04,1.413612565445026,0.41884816753926696,0.0,0.0,0.05235602094240837,0.15706806282722513,0.21,0.10471204188481674,0.05235602094240837,0.0,0.0,0.0,0.05235602094240837,1.9371727748691099,1.1518324607329842,0.5235602094240838,1.1518324607329842,0.2617801047120419,0.9424083769633507,2.3036649214659684,2.1413612565445024,1.3612565445026177,1.5183246073298429,0.5235602094240838,0.9947643979057591,1.2041884816753925,3.1413612565445024,1.6230366492146595,0.0,48.95287958115183,3.507853403141361,15.183246073298427,24.712041884816752,9.63350785340314,0.47120418848167533,48.95287958115183,1.0471204188481675,0.41884816753926696,2.094240837696335,0.5235602094240838,2.6178010471204187,22.356020942408374,115.70680628272251,42.879581151832454,0.9424083769633507,0.05235602094240837,0.7853403141361256,0.8376963350785339,27.06806282722513,0.0,0.7853403141361256,0.5235602094240838,0.0,0.0,0.0,0.0,6.7539267015706805,0.36649214659685864,0.5235602094240838,2.157068062827225,0.0,0,1,0
104,Steve Cook,eng ENG,Nott'ham Forest,31,1991,12.0,11.0,957.0,10.6,0.0,0.0,0.37735849056603776,0.0,0.09433962264150944,1.7924528301886793,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.07,Matches,0.0,0.28,0.0,0.0,0.0,1.3396226415094339,0.0,0.004716981132075472,-0.009433962264150945,-0.009433962264150945,34.81132075471698,43.301886792452834,7.584905660377359,743.7735849056604,236.8867924528302,7.547169811320755,9.339622641509434,7.622641509433962,22.07547169811321,24.62264150943396,8.462264150943398,4.811320754716982,8.584905660377359,5.283018867924529,0.05660377358490566,-0.05660377358490566,0.2830188679245283,1.6981132075471699,0.18867924528301888,0.09433962264150944,41.9811320754717,1.2264150943396226,1.0377358490566038,0.0,0.5660377358490566,0.09433962264150944,0.18867924528301888,0.0,0.0,0.0,0.0,0.09433962264150944,0.18867924528301888,0.56,0.5660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547169811320755,0.37735849056603776,0.37735849056603776,0.37735849056603776,0.0,0.4716981132075472,0.6603773584905661,6.735849056603774,0.18867924528301888,1.509433962264151,1.0377358490566038,0.4716981132075472,1.1320754716981132,1.8867924528301887,4.811320754716982,0.0,52.735849056603776,9.433962264150944,30.28301886792453,20.754716981132077,1.7924528301886793,0.9433962264150944,52.735849056603776,0.09433962264150944,0.09433962264150944,9.433962264150944,0.0,0.0,26.79245283018868,121.9811320754717,54.43396226415094,0.2830188679245283,0.0,0.2830188679245283,0.18867924528301888,33.0188679245283,0.0,0.4716981132075472,0.18867924528301888,0.0,0.0,0.09433962264150944,0.0,3.30188679245283,2.547169811320755,0.9433962264150944,6.886792452830189,0.0,0,0,1
105,Liam Cooper,sct SCO,Leeds United,30,1991,18.0,16.0,"1,426",15.8,0.0,0.0,0.3164556962025316,0.0,0.18987341772151897,2.9746835443037973,0.12658227848101264,0.06,0.0,0.06,0.06,0.06,0.06,0.05,0.11,0.06,0.11,Matches,1.2658227848101264,0.63,0.13,0.006329113924050633,0.03164556962025316,0.6012658227848101,0.0,0.006962025316455696,0.0,0.0,39.24050632911392,49.93670886075949,4.9746835443037964,727.2784810126582,289.1139240506329,15.253164556962025,17.341772151898734,5.5696202531645564,20.126582278481013,23.79746835443038,5.354430379746835,3.291139240506329,7.40506329113924,2.810126582278481,0.018987341772151896,-0.044303797468354424,0.3164556962025316,3.10126582278481,0.06329113924050632,0.06329113924050632,47.848101265822784,2.088607594936709,1.8354430379746836,0.0,0.5063291139240506,0.06329113924050632,0.2531645569620253,0.0,0.0,0.0,0.0,0.0,0.18987341772151897,1.01,0.8227848101265822,0.06329113924050632,0.0,0.12658227848101264,0.0,0.0,0.19,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,2.4050632911392404,1.4556962025316456,1.7088607594936709,0.5696202531645569,0.12658227848101264,1.4556962025316456,2.2784810126582276,4.044303797468354,0.8227848101265822,1.0126582278481011,0.5063291139240506,0.5063291139240506,2.151898734177215,4.556962025316455,3.6075949367088604,0.18987341772151897,61.392405063291136,6.518987341772152,31.582278481012658,27.848101265822784,2.3417721518987342,1.3291139240506329,61.392405063291136,0.2531645569620253,0.06329113924050632,1.5822784810126582,0.06329113924050632,1.5822784810126582,30.189873417721518,137.46835443037975,57.78481012658228,0.18987341772151897,0.06329113924050632,0.5696202531645569,0.06329113924050632,31.70886075949367,0.0,0.7594936708860759,0.6329113924050632,0.0,0.0,0.0,0.0,6.772151898734177,3.5443037974683542,2.0253164556962022,4.025316455696203,11.005,0,0,1
106,Maxwel Cornet,ci CIV,West Ham,25,1996,14.0,2.0,245.0,2.7,0.0,0.0,0.0,0.0,3.333333333333333,1.8518518518518516,9.62962962962963,0.0,0.0,0.0,0.0,0.0,0.47,0.02,0.49,0.47,0.49,Matches,8.222222222222221,3.31,0.73,0.0,0.0,4.62962962962963,0.0,0.05185185185185185,-0.48148148148148145,-0.48148148148148145,26.666666666666664,35.925925925925924,27.48148148148148,348.88888888888886,61.48148148148148,17.407407407407405,20.0,32.22222222222222,7.037037037037036,10.0,26.074074074074076,0.7407407407407407,0.7407407407407407,37.03703703703704,0.037037037037037035,-0.037037037037037035,0.37037037037037035,1.111111111111111,0.37037037037037035,0.37037037037037035,34.44444444444444,0.7407407407407407,0.0,0.0,0.0,2.222222222222222,0.37037037037037035,0.0,0.0,0.0,0.0,0.7407407407407407,2.5925925925925926,2.23,1.4814814814814814,0.0,0.37037037037037035,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5925925925925926,1.111111111111111,1.8518518518518516,0.0,0.7407407407407407,1.4814814814814814,2.222222222222222,24.703703703703702,0.7407407407407407,2.222222222222222,0.0,2.222222222222222,0.7407407407407407,3.333333333333333,1.111111111111111,0.0,51.85185185185185,1.111111111111111,6.666666666666666,18.51851851851852,26.666666666666664,4.0740740740740735,51.85185185185185,1.8518518518518516,0.7407407407407407,14.814814814814813,1.111111111111111,22.22222222222222,30.74074074074074,114.81481481481481,51.85185185185185,0.7407407407407407,1.8518518518518516,3.333333333333333,1.8518518518518516,38.148148148148145,0.0,0.7407407407407407,0.7407407407407407,3.333333333333333,0.0,0.0,0.0,5.555555555555555,2.222222222222222,4.0740740740740735,13.074074074074073,53.5,1,0,0
107,Diego Costa,es ESP,Wolves,33,1988,23.0,16.0,"1,241",13.8,0.0,0.0,0.36231884057971014,0.07246376811594203,1.3768115942028984,0.9420289855072463,4.3478260869565215,0.07,0.0,0.07,0.07,0.07,0.23,0.05,0.28,0.23,0.28,Matches,3.623188405797101,2.03,1.02,0.002898550724637681,0.0050724637681159425,0.8695652173913043,0.0,0.007971014492753623,-0.15942028985507248,-0.15942028985507248,11.44927536231884,16.014492753623188,5.1811594202898545,135.5072463768116,22.60869565217391,6.739130434782608,8.550724637681158,5.7101449275362315,3.260869565217391,4.057971014492753,5.826086956521739,0.14492753623188406,0.36231884057971014,2.898550724637681,0.05072463768115942,-0.05072463768115942,0.7971014492753623,0.6521739130434783,0.2898550724637681,0.0,14.782608695652174,1.2318840579710144,0.07246376811594203,0.07246376811594203,0.0,0.43478260869565216,0.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.9420289855072463,1.67,1.0869565217391304,0.0,0.21739130434782608,0.21739130434782608,0.14492753623188406,0.0,0.07,0.07246376811594203,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.07246376811594203,0.21739130434782608,0.0,0.0,0.14492753623188406,0.6521739130434783,1.6086956521739129,0.5072463768115941,0.43478260869565216,0.07246376811594203,0.36231884057971014,0.14492753623188406,0.36231884057971014,1.2318840579710144,0.0,24.27536231884058,1.3768115942028984,2.681159420289855,10.144927536231883,11.666666666666666,4.275362318840579,24.27536231884058,0.7246376811594203,0.36231884057971014,3.623188405797101,0.36231884057971014,3.623188405797101,13.043478260869565,73.84057971014492,24.782608695652172,0.6521739130434783,0.7971014492753623,1.6666666666666665,1.8840579710144927,17.753623188405797,0.0,2.101449275362319,0.7246376811594203,1.1594202898550725,0.0,0.0,0.0,1.8115942028985506,2.1739130434782608,4.275362318840579,2.4420289855072466,37.835,1,0,0
108,Vladimír Coufal,cz CZE,West Ham,29,1992,27.0,24.0,"2,136",23.7,0.0,0.0,0.2109704641350211,0.0,2.236286919831224,3.459915611814346,4.59915611814346,0.0,0.04,0.04,0.0,0.04,0.01,0.1,0.11,0.01,0.11,Matches,0.0,0.25,0.0,0.0,0.0,1.0843881856540085,0.0,0.0016877637130801688,-0.012658227848101266,-0.012658227848101266,30.80168776371308,49.53586497890296,2.624472573839663,538.2278481012659,273.0379746835443,14.641350210970465,17.763713080168777,3.476793248945148,11.772151898734178,18.481012658227847,2.687763713080169,3.5021097046413505,9.535864978902953,1.548523206751055,0.07172995780590717,-0.06329113924050633,1.0970464135021096,2.869198312236287,0.8016877637130801,0.5907172995780591,38.27004219409283,10.970464135021098,0.6751054852320675,0.0,0.0,4.767932489451477,10.29535864978903,0.0,0.0,0.0,0.0,0.29535864978902954,1.9831223628691983,2.19,1.518987341772152,0.5485232067510548,0.0,0.04219409282700422,0.08438818565400844,0.0,0.13,0.08438818565400844,0.04219409282700422,0.0,0.0,0.0,0.0,2.4472573839662446,1.3080168776371308,1.5611814345991561,0.6329113924050633,0.25316455696202533,1.518987341772152,2.151898734177215,2.978902953586498,0.6329113924050633,1.0126582278481013,0.25316455696202533,0.759493670886076,1.6033755274261603,4.050632911392405,2.9535864978902953,0.0,60.46413502109705,4.3881856540084385,18.354430379746837,24.47257383966245,17.89029535864979,0.8860759493670887,60.46413502109705,0.7172995780590717,0.12658227848101267,0.7426160337552743,0.25316455696202533,1.489451476793249,24.38818565400844,138.56540084388186,72.15189873417722,1.3924050632911393,0.08438818565400844,1.0548523206751055,0.8860759493670887,28.059071729957807,0.0,1.2658227848101267,0.8860759493670887,0.04219409282700422,0.0,0.0,0.0,6.329113924050633,1.6877637130801688,0.9282700421940928,2.7215189873417724,53.5,0,0,1
109,Philippe Coutinho,br BRA,Aston Villa,30,1992,20.0,7.0,788.0,8.8,0.0,0.0,0.3409090909090909,0.0,2.0454545454545454,5.454545454545454,7.727272727272727,0.11,0.0,0.11,0.11,0.11,0.16,0.05,0.21,0.16,0.21,Matches,4.329545454545454,2.4,0.91,0.005681818181818182,0.014772727272727272,2.4545454545454546,0.22727272727272727,0.007954545454545455,-0.045454545454545456,-0.045454545454545456,32.72727272727273,43.63636363636363,8.522727272727272,463.74999999999994,110.9090909090909,20.454545454545453,23.863636363636363,9.738636363636363,9.318181818181817,12.727272727272727,8.318181818181818,1.9318181818181817,4.090909090909091,5.363636363636363,0.09090909090909091,-0.056818181818181816,0.9090909090909091,3.4090909090909087,0.9090909090909091,0.22727272727272727,40.0,3.4090909090909087,1.477272727272727,0.5681818181818181,0.11363636363636363,2.1590909090909087,0.5681818181818181,0.6818181818181818,0.3409090909090909,0.11363636363636363,0.0,0.22727272727272727,0.7954545454545454,2.74,2.1590909090909087,0.11363636363636363,0.3409090909090909,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1590909090909087,1.5909090909090908,0.9090909090909091,0.9090909090909091,0.3409090909090909,1.0227272727272727,1.7045454545454544,6.8181818181818175,0.6818181818181818,1.25,0.11363636363636363,1.1363636363636362,0.45454545454545453,2.6136363636363633,0.22727272727272727,0.0,56.81818181818181,0.22727272727272727,3.8636363636363633,29.43181818181818,24.204545454545453,2.727272727272727,56.81818181818181,3.8636363636363633,1.5909090909090908,4.681818181818182,1.7045454545454544,5.011363636363636,35.11363636363636,198.52272727272725,83.97727272727272,3.1818181818181817,0.5681818181818181,2.6136363636363633,1.9318181818181817,41.93181818181818,0.0,1.8181818181818181,1.5909090909090908,0.22727272727272727,0.0,0.0,0.0,4.659090909090908,0.3409090909090909,1.477272727272727,2.1363636363636362,0.0,1,1,0
110,Conor Coventry,ie IRL,West Ham,22,2000,1.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,1,1,0
111,Matthew Craig,sct SCO,Tottenham,19,2003,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,416.49999999999994,325.0,5.0,20.0,20.0,500.0,5.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,5.0,15.0,25.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,30.0,5.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0,1,0
112,Aaron Cresswell,eng ENG,West Ham,32,1989,28.0,24.0,"2,235",24.8,0.0,0.0,0.12096774193548386,0.0,1.411290322580645,5.846774193548387,3.3064516129032255,0.0,0.04,0.04,0.0,0.04,0.01,0.15,0.16,0.01,0.16,Matches,0.4475806451612903,0.36,0.04,0.0,0.0,0.907258064516129,0.16129032258064516,0.0016129032258064516,-0.012096774193548387,-0.012096774193548387,45.443548387096776,58.387096774193544,3.137096774193548,737.2983870967741,346.25,25.241935483870968,27.016129032258064,3.7661290322580645,15.604838709677418,20.04032258064516,3.1411290322580645,4.032258064516129,8.306451612903226,1.9556451612903225,0.11693548387096774,-0.10887096774193548,1.6129032258064515,3.6693548387096775,1.129032258064516,0.6048387096774194,46.65322580645161,11.612903225806452,1.6129032258064515,0.04032258064516129,0.20161290322580644,5.362903225806451,7.741935483870967,2.258064516129032,0.20161290322580644,1.7741935483870968,0.04032258064516129,0.12096774193548386,1.411290322580645,2.94,1.7338709677419355,1.0887096774193548,0.0,0.08064516129032258,0.04032258064516129,0.0,0.04,0.0,0.04032258064516129,0.0,0.0,0.0,0.0,0.8467741935483871,0.4435483870967742,0.48387096774193544,0.282258064516129,0.08064516129032258,0.48387096774193544,1.25,1.560483870967742,0.7661290322580645,0.8467741935483871,0.4435483870967742,0.4032258064516129,1.0887096774193548,1.9354838709677418,2.258064516129032,0.0,64.79838709677419,3.911290322580645,20.443548387096772,26.93548387096774,17.661290322580644,0.5241935483870968,64.79838709677419,0.282258064516129,0.08064516129032258,1.153225806451613,0.16129032258064516,2.3024193548387095,30.887096774193548,141.00806451612902,70.60483870967742,1.0483870967741935,0.04032258064516129,0.24193548387096772,0.24193548387096772,38.70967741935484,0.0,0.3629032258064516,0.3629032258064516,0.08064516129032258,0.0,0.0,0.0,4.838709677419355,1.129032258064516,1.0887096774193548,2.0524193548387095,53.5,0,0,1
113,Marc Cucurella,es ESP,Chelsea,24,1998,24.0,21.0,"1,671",18.6,0.0,0.0,0.2150537634408602,0.0,1.6129032258064515,3.9247311827956985,3.494623655913978,0.0,0.11,0.11,0.0,0.11,0.02,0.03,0.06,0.02,0.06,Matches,0.0,0.38,0.0,0.0,0.0,1.0591397849462365,0.0,0.003225806451612903,-0.02150537634408602,-0.02150537634408602,58.6021505376344,69.51612903225806,4.532258064516128,891.7741935483871,275.05376344086017,32.25806451612903,34.784946236559136,4.983870967741935,21.29032258064516,24.354838709677416,4.698924731182796,3.172043010752688,5.913978494623655,2.8817204301075265,0.04838709677419355,0.07526881720430106,0.5913978494623655,4.139784946236559,0.6451612903225806,0.3225806451612903,58.76344086021505,10.32258064516129,1.5053763440860215,0.0,0.1075268817204301,2.365591397849462,8.118279569892472,0.6989247311827956,0.4301075268817204,0.16129032258064516,0.0,0.4301075268817204,1.3978494623655913,1.46,1.129032258064516,0.3225806451612903,0.0,0.0,0.0,0.0,0.16,0.1075268817204301,0.05376344086021505,0.0,0.0,0.0,0.0,3.548387096774193,1.7741935483870965,2.150537634408602,0.8064516129032258,0.5913978494623655,1.6129032258064515,3.225806451612903,2.6881720430107525,1.6129032258064515,1.5053763440860215,0.4301075268817204,1.075268817204301,0.8602150537634408,4.408602150537634,2.5806451612903225,0.05376344086021505,80.10752688172042,3.387096774193548,25.268817204301072,36.12903225806451,19.247311827956988,0.6451612903225806,80.10752688172042,0.7526881720430108,0.26881720430107525,1.9193548387096775,0.3225806451612903,2.3064516129032255,42.31182795698924,172.31182795698925,96.61290322580645,1.075268817204301,0.1075268817204301,0.7526881720430108,0.3225806451612903,48.70967741935483,0.0,0.8602150537634408,1.129032258064516,0.05376344086021505,0.0,0.0,0.0,6.451612903225806,0.8602150537634408,0.6989247311827956,2.967741935483871,236.0,0,0,1
114,Matheus Cunha,br BRA,Wolves,23,1999,17.0,12.0,965.0,10.7,0.0,0.0,0.09345794392523366,0.0,1.4953271028037385,1.3084112149532712,4.018691588785047,0.19,0.0,0.19,0.19,0.19,0.19,0.05,0.24,0.19,0.24,Matches,2.514018691588785,2.42,0.65,0.007476635514018692,0.027102803738317756,1.8130841121495327,0.0,0.007476635514018692,0.0,0.0,15.981308411214954,21.869158878504674,6.831775700934579,200.0,32.99065420560748,9.813084112149534,12.336448598130842,7.4299065420560755,3.551401869158879,4.953271028037384,6.700934579439253,0.8411214953271029,1.5887850467289721,4.94392523364486,0.01869158878504673,-0.056074766355140186,0.6542056074766356,0.4672897196261683,0.28037383177570097,0.0,20.0,1.7757009345794394,0.09345794392523366,0.09345794392523366,0.0,0.7476635514018692,0.28037383177570097,0.0,0.0,0.0,0.0,0.09345794392523366,0.6542056074766356,1.96,1.4953271028037385,0.09345794392523366,0.09345794392523366,0.09345794392523366,0.1869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542056074766356,0.3738317757009346,0.0,0.4672897196261683,0.1869158878504673,0.1869158878504673,0.9345794392523366,1.869158878504673,0.7476635514018692,1.4018691588785048,0.28037383177570097,1.1214953271028039,0.8411214953271029,1.4953271028037385,1.0280373831775702,0.0,34.76635514018692,1.3084112149532712,6.168224299065421,15.88785046728972,13.738317757009346,4.205607476635515,34.76635514018692,3.6448598130841123,2.429906542056075,6.233644859813085,0.7476635514018692,1.9158878504672898,18.224299065420563,104.57943925233646,42.89719626168225,0.5607476635514019,0.6542056074766356,2.897196261682243,1.2149532710280375,20.93457943925234,0.0,1.869158878504673,1.9626168224299068,0.28037383177570097,0.0,0.0,0.0,4.672897196261682,0.6542056074766356,3.457943925233645,1.485981308411215,37.835,1,0,0
115,Patson Daka,zm ZAM,Leicester City,23,1998,30.0,13.0,"1,187",13.2,0.0,0.0,0.15151515151515152,0.0,1.3636363636363638,1.2878787878787878,6.212121212121213,0.3,0.3,0.61,0.3,0.61,0.27,0.21,0.48,0.27,0.48,Matches,4.037878787878788,2.27,1.21,0.00984848484848485,0.01893939393939394,1.1060606060606062,0.0,0.00909090909090909,0.03787878787878788,0.03787878787878788,14.772727272727273,22.34848484848485,5.007575757575758,197.34848484848487,33.25757575757576,8.93939393939394,11.893939393939394,5.696969696969697,4.166666666666667,6.4393939393939394,4.901515151515152,0.6060606060606061,0.9090909090909092,5.053030303030304,0.12878787878787878,0.09090909090909091,1.2878787878787878,0.5303030303030303,0.6060606060606061,0.07575757575757576,20.0,2.1969696969696972,0.0,0.3787878787878788,0.0,0.6060606060606061,0.7575757575757576,0.0,0.0,0.0,0.0,0.15151515151515152,0.8333333333333334,2.12,1.4393939393939394,0.07575757575757576,0.07575757575757576,0.3787878787878788,0.15151515151515152,0.0,0.53,0.30303030303030304,0.0,0.07575757575757576,0.15151515151515152,0.0,0.0,1.0606060606060606,0.6060606060606061,0.4545454545454546,0.6060606060606061,0.0,0.2272727272727273,0.9848484848484849,1.7500000000000002,0.7575757575757576,1.0606060606060606,0.15151515151515152,0.9090909090909092,0.5303030303030303,1.590909090909091,0.5303030303030303,0.0,33.63636363636364,0.9848484848484849,3.181818181818182,13.257575757575758,17.424242424242426,4.3939393939393945,33.63636363636364,1.3636363636363638,0.5303030303030303,2.9469696969696972,0.6060606060606061,3.3636363636363638,15.681818181818183,82.57575757575758,34.92424242424243,0.6060606060606061,0.8333333333333334,3.484848484848485,1.4393939393939394,21.81818181818182,0.0,1.7424242424242424,1.1363636363636365,0.5303030303030303,0.07575757575757576,0.0,0.0,2.7272727272727275,1.9696969696969697,3.409090909090909,2.772727272727273,45.0,1,0,0
116,Diogo Dalot,pt POR,Manchester Utd,23,1999,26.0,24.0,"2,154",23.9,0.0,0.0,0.2510460251046025,0.0,1.9246861924686194,3.8493723849372388,3.556485355648536,0.04,0.08,0.13,0.04,0.13,0.1,0.08,0.18,0.1,0.18,Matches,1.3305439330543933,0.92,0.29,0.002092050209205021,0.00585774058577406,0.8326359832635983,0.0,0.004602510460251046,-0.06276150627615062,-0.06276150627615062,47.74058577405858,60.29288702928871,3.3138075313807533,870.9623430962343,265.64853556485355,19.581589958158997,22.050209205020924,3.715481171548117,22.71966527196653,26.73640167364017,3.556485355648536,4.7280334728033475,8.577405857740587,2.3054393305439334,0.06276150627615062,0.004184100418410042,1.2133891213389123,3.4309623430962346,1.1715481171548119,0.5439330543933055,50.878661087866114,9.163179916317992,0.7112970711297072,0.12552301255230125,0.8368200836820084,1.8410041841004186,8.451882845188285,0.0,0.0,0.0,0.0,0.2510460251046025,1.4644351464435148,2.17,2.00836820083682,0.0,0.041841004184100423,0.08368200836820085,0.0,0.041841004184100423,0.08,0.08368200836820085,0.0,0.0,0.0,0.0,0.0,2.259414225941423,1.7154811715481173,1.6736401673640169,0.5439330543933055,0.041841004184100423,1.380753138075314,1.882845188284519,3.066945606694561,0.502092050209205,1.0460251046025104,0.29288702928870297,0.7531380753138076,1.5481171548117156,3.8075313807531384,2.3012552301255234,0.08368200836820085,70.0,5.2301255230125525,24.267782426778243,29.8744769874477,16.317991631799163,1.589958158995816,70.0,1.4644351464435148,0.8786610878661089,2.5104602510460254,0.29288702928870297,0.8368200836820084,36.73640167364017,178.1589958158996,90.41841004184101,1.3389121338912136,0.502092050209205,0.7531380753138076,0.2092050209205021,41.58995815899582,0.0,0.8786610878661089,0.12552301255230125,0.0,0.0,0.0,0.0,6.359832635983264,1.6317991631799165,0.7531380753138076,2.861924686192469,209.0,0,0,1
