,player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,pens_made_per90,pens_att_per90,cards_yellow_per90,cards_red_per90,progressive_carries_per90,progressive_passes_per90,progressive_passes_received_per90,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots_on_target_pct_per90,shots_per90,shots_on_target_per90,goals_per_shot_per90,goals_per_shot_on_target_per90,average_shot_distance_per90,shots_free_kicks_per90,npxg_per_shot_per90,xg_net_per90,npxg_net_per90,passes_completed_per90,passes_per90,passes_pct_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,xg_assist_net_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,sca_per90,sca_passes_live_per90,sca_passes_dead_per90,sca_take_ons_per90,sca_shots_per90,sca_fouled_per90,sca_defense_per90,gca_per90,gca_passes_live_per90,gca_passes_dead_per90,gca_take_ons_per90,gca_shots_per90,gca_fouled_per90,gca_defense_per90,tackles_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocks_per90,blocked_shots_per90,blocked_passes_per90,interceptions_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_per90,take_ons_won_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,team_score,position_fw,position_mf,position_df
0,Max Aarons,eng ENG,Bournemouth,24,2000,3.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,63.0,79.4,887.0,361.0,21.0,25.0,84.0,24.0,29.0,82.8,4.0,7.0,57.1,0.0,0.0,0.0,8.0,0.0,0.0,51.0,12.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,73.0,2.0,19.0,40.0,15.0,0.0,73.0,2.0,0.0,0.0,1.0,50.0,41.0,152.0,68.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1
1,Joshua Acheampong,eng ENG,Chelsea,18,2006,4.0,2.0,170.0,1.9,0.0,0.0,0.5263157894736842,0.0,0.0,4.2105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,0.0,1.06,0.0,0.0,0.0,4.68421052631579,0.0,0.05789473684210526,-0.10526315789473685,-0.10526315789473685,54.73684210526316,65.26315789473685,44.15789473684211,1065.7894736842106,371.0526315789474,15.263157894736842,16.842105263157894,47.68421052631579,33.15789473684211,35.78947368421053,48.73684210526316,5.7894736842105265,10.526315789473685,28.947368421052634,0.0,0.0,0.0,3.1578947368421053,0.0,0.0,63.684210526315795,1.5789473684210527,1.0526315789473684,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,1.06,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.5263157894736842,1.0526315789473684,0.0,0.0,1.0526315789473684,1.0526315789473684,52.631578947368425,0.0,0.5263157894736842,0.0,0.5263157894736842,0.5263157894736842,1.5789473684210527,1.0526315789473684,0.0,72.10526315789474,3.68421052631579,25.263157894736842,42.631578947368425,4.2105263157894735,1.5789473684210527,72.10526315789474,1.0526315789473684,0.5263157894736842,26.315789473684212,0.0,0.0,55.78947368421053,373.15789473684214,215.26315789473685,1.0526315789473684,0.0,1.0526315789473684,0.0,58.42105263157895,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,3.68421052631579,0.5263157894736842,3.1578947368421053,7.526315789473685,192.0,0,0,1
2,Tyler Adams,us USA,Bournemouth,25,1999,28.0,21.0,"1,965",21.8,0.0,0.0,0.3211009174311926,0.0,0.6422018348623852,3.4862385321100917,0.4587155963302752,0.0,0.14,0.14,0.0,0.14,0.07,0.05,0.12,0.07,0.12,Matches,1.018348623853211,0.41,0.09,0.0,0.0,0.775229357798165,0.0,0.008256880733944953,-0.07339449541284404,-0.07339449541284404,41.37614678899082,49.03669724770642,3.8715596330275233,656.9724770642201,161.69724770642202,20.045871559633028,22.431192660550458,4.100917431192661,18.027522935779817,20.321100917431192,4.068807339449541,1.7431192660550459,2.981651376146789,2.68348623853211,0.03669724770642202,0.09174311926605504,0.8256880733944953,3.073394495412844,0.18348623853211007,0.04587155963302752,47.01834862385321,1.7431192660550459,1.5596330275229358,0.09174311926605504,0.04587155963302752,0.13761467889908258,0.18348623853211007,0.0,0.0,0.0,0.0,0.27522935779816515,0.6422018348623852,1.88,1.6055045871559632,0.0,0.0,0.04587155963302752,0.04587155963302752,0.18348623853211007,0.18,0.13761467889908258,0.0,0.0,0.0,0.0,0.04587155963302752,3.8073394495412844,2.293577981651376,1.1926605504587156,2.2477064220183487,0.36697247706422015,1.7889908256880733,3.3027522935779814,2.4862385321100917,1.5137614678899083,1.5137614678899083,0.4587155963302752,1.055045871559633,1.4678899082568806,5.275229357798165,1.926605504587156,0.0,61.330275229357795,2.8440366972477062,16.009174311926603,35.73394495412844,10.275229357798164,0.8256880733944953,61.330275229357795,0.8256880733944953,0.18348623853211007,1.018348623853211,0.4587155963302752,2.55045871559633,30.412844036697248,153.07339449541283,66.37614678899082,1.0091743119266054,0.04587155963302752,1.2844036697247705,0.5504587155963303,34.72477064220183,0.0,2.0642201834862384,0.963302752293578,0.0,0.0,0.04587155963302752,0.0,5.229357798165138,1.4220183486238531,0.8256880733944953,2.903669724770642,0.0,0,1,0
3,Tosin Adarabioyo,eng ENG,Chelsea,26,1997,22.0,15.0,"1,409",15.7,0.0,0.0,0.25477707006369427,0.0,0.3184713375796179,2.67515923566879,0.06369426751592357,0.06,0.06,0.13,0.06,0.13,0.06,0.01,0.07,0.06,0.07,Matches,0.980891719745223,0.83,0.13,0.005095541401273886,0.03184713375796178,0.7961783439490446,0.0,0.00445859872611465,0.006369426751592357,0.006369426751592357,68.72611464968153,75.4140127388535,5.802547770700637,1261.4649681528663,455.031847133758,25.85987261146497,27.070063694267517,6.082802547770701,38.40764331210191,40.50955414012739,6.038216560509555,4.203821656050955,6.9426751592356695,3.8598726114649686,0.012738853503184714,0.050955414012738856,0.06369426751592357,3.949044585987261,0.06369426751592357,0.0,72.73885350318471,2.484076433121019,1.4649681528662422,0.12738853503184713,0.1910828025477707,0.0,0.25477707006369427,0.0,0.0,0.0,0.0,0.1910828025477707,0.1910828025477707,0.96,0.5095541401273885,0.0,0.0,0.3821656050955414,0.0,0.06369426751592357,0.06,0.0,0.0,0.0,0.06369426751592357,0.0,0.0,1.0828025477707006,0.8280254777070064,0.7006369426751593,0.3821656050955414,0.0,0.5095541401273885,0.7643312101910829,4.2484076433121025,0.25477707006369427,0.5732484076433121,0.445859872611465,0.12738853503184713,0.7006369426751593,1.78343949044586,5.095541401273886,0.0,84.71337579617835,11.146496815286625,40.12738853503185,42.92993630573248,1.7197452229299364,0.89171974522293,84.71337579617835,0.3821656050955414,0.25477707006369427,4.2484076433121025,0.06369426751592357,1.0636942675159236,49.490445859872615,204.2675159235669,115.22292993630573,0.12738853503184713,0.0,0.25477707006369427,0.0,63.69426751592357,0.0,0.5095541401273885,0.5732484076433121,0.06369426751592357,0.0,0.0,0.0,2.6114649681528666,2.67515923566879,1.78343949044586,3.821656050955414,192.0,0,0,1
4,Simon Adingra,ci CIV,Brighton,22,2002,29.0,12.0,"1,097",12.2,0.0,0.0,0.0,0.0,4.0983606557377055,1.4754098360655739,11.147540983606557,0.16,0.16,0.33,0.16,0.33,0.2,0.2,0.4,0.2,0.4,Matches,1.9836065573770492,2.71,0.66,0.004918032786885246,0.020491803278688527,1.3934426229508197,0.0,0.0057377049180327875,-0.04098360655737705,-0.04098360655737705,23.77049180327869,31.311475409836067,6.221311475409837,340.0,67.21311475409837,15.327868852459018,17.78688524590164,7.065573770491804,6.639344262295082,8.934426229508198,6.090163934426229,1.3114754098360657,2.377049180327869,4.524590163934427,0.22950819672131148,-0.04098360655737705,1.3114754098360657,0.4098360655737705,1.3934426229508197,0.49180327868852464,30.491803278688526,0.7377049180327869,0.0,0.1639344262295082,0.0,3.3606557377049184,0.6557377049180328,0.0819672131147541,0.0,0.0,0.0,0.0819672131147541,0.9836065573770493,3.86,2.7049180327868854,0.0,0.49180327868852464,0.6557377049180328,0.0,0.0,0.57,0.4098360655737705,0.0,0.0819672131147541,0.0819672131147541,0.0,0.0,1.8852459016393444,1.1475409836065575,0.819672131147541,0.6557377049180328,0.4098360655737705,0.819672131147541,2.1311475409836067,3.155737704918033,1.3114754098360657,0.9836065573770493,0.0,0.9836065573770493,0.6557377049180328,2.540983606557377,0.49180327868852464,0.1639344262295082,44.91803278688525,0.819672131147541,5.409836065573771,14.262295081967213,25.81967213114754,6.229508196721312,44.91803278688525,4.0983606557377055,1.7213114754098362,3.4426229508196724,2.2131147540983607,4.426229508196721,30.0,206.06557377049182,106.55737704918033,1.7213114754098362,2.2131147540983607,3.19672131147541,0.9836065573770493,31.803278688524593,0.0,1.0655737704918034,0.3278688524590164,0.3278688524590164,0.0,0.0,0.0,3.8524590163934427,0.5737704918032788,0.3278688524590164,5.213114754098361,41.131,1,1,0
5,Emmanuel Agbadou,ci CIV,Wolves,27,1997,16.0,16.0,"1,410",15.7,0.0,0.0,0.1910828025477707,0.0,0.3821656050955414,1.9745222929936306,0.12738853503184713,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,Matches,1.8216560509554143,0.45,0.13,0.0089171974522293,0.03184713375796178,1.7579617834394907,0.06369426751592357,0.007643312101910828,0.012738853503184714,0.012738853503184714,54.45859872611465,63.75796178343949,5.439490445859874,1104.7133757961783,395.0955414012739,17.579617834394906,19.044585987261147,5.8789808917197455,29.681528662420384,31.91082802547771,5.923566878980892,6.815286624203822,11.528662420382165,3.764331210191083,0.01910828025477707,-0.012738853503184714,0.25477707006369427,2.547770700636943,0.06369426751592357,0.0,60.82802547770701,2.7388535031847137,1.78343949044586,0.06369426751592357,0.7006369426751593,0.12738853503184713,0.0,0.0,0.0,0.0,0.0,0.1910828025477707,0.3184713375796179,1.09,0.9554140127388535,0.12738853503184713,0.0,0.0,0.0,0.0,0.19,0.12738853503184713,0.06369426751592357,0.0,0.0,0.0,0.0,1.910828025477707,1.2101910828025477,1.337579617834395,0.5732484076433121,0.0,0.8280254777070064,1.2738853503184715,4.140127388535032,0.445859872611465,1.2101910828025477,0.8280254777070064,0.3821656050955414,0.7643312101910829,2.67515923566879,5.7324840764331215,0.0,74.64968152866243,12.101910828025478,41.33757961783439,32.10191082802548,1.78343949044586,0.445859872611465,74.64968152866243,0.8280254777070064,0.6369426751592357,4.898089171974523,0.12738853503184713,0.980891719745223,48.28025477707006,233.7579617834395,111.59235668789809,0.25477707006369427,0.0,0.3821656050955414,0.25477707006369427,50.70063694267516,0.0,0.445859872611465,0.25477707006369427,0.06369426751592357,0.0,0.0,0.0,5.286624203821656,1.6560509554140128,1.2738853503184715,3.598726114649682,41.131,0,0,1
6,Asher Agbinone,eng ENG,Crystal Palace,18,2005,2.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.29,0.5,0.79,0.29,0.79,Matches,0.0,15.0,0.0,0.0,0.0,263.0,0.0,0.19999999999999998,0.0,0.0,20.0,30.0,667.0,320.0,0.0,10.0,10.0,1000.0,10.0,20.0,500.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0,0.0,20.0,60.0,0.0,80.0,20.0,0.0,0.0,10.0,500.0,50.0,530.0,230.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,1,0
7,Ola Aina,ng NGA,Nott'ham Forest,27,1996,35.0,35.0,"2,995",33.3,0.0,0.0,0.15015015015015015,0.0,2.012012012012012,3.2132132132132134,2.012012012012012,0.06,0.03,0.09,0.06,0.09,0.02,0.04,0.06,0.02,0.06,Matches,0.5465465465465466,0.33,0.06,0.005405405405405406,0.030030030030030033,0.7837837837837839,0.0,0.0018018018018018018,0.042042042042042045,0.042042042042042045,29.849849849849853,40.60060060060061,2.2072072072072073,461.5915915915916,189.0990990990991,15.915915915915917,17.95795795795796,2.660660660660661,11.231231231231233,15.075075075075077,2.2372372372372373,1.7117117117117118,4.984984984984985,1.03003003003003,0.06606606606606608,-0.012012012012012014,0.48048048048048053,2.552552552552553,0.6906906906906908,0.3303303303303304,32.16216216216216,8.378378378378379,0.4504504504504505,0.0,0.12012012012012013,1.771771771771772,7.927927927927929,0.0,0.0,0.0,0.0,0.060060060060060066,1.3813813813813816,1.86,1.4714714714714716,0.15015015015015015,0.0900900900900901,0.030030030030030033,0.0900900900900901,0.030030030030030033,0.12,0.0900900900900901,0.0,0.0,0.0,0.0,0.030030030030030033,1.6516516516516517,1.2612612612612615,1.1711711711711712,0.4504504504504505,0.030030030030030033,1.0810810810810811,1.9219219219219221,1.6906906906906907,0.8408408408408409,1.021021021021021,0.3603603603603604,0.6606606606606608,0.9909909909909911,2.642642642642643,3.4534534534534536,0.12012012012012013,51.291291291291294,4.684684684684685,18.40840840840841,21.531531531531535,12.282282282282283,0.6606606606606608,51.291291291291294,2.1621621621621623,0.9909909909909911,1.3753753753753755,0.8108108108108109,1.1261261261261262,22.492492492492495,144.08408408408408,83.6936936936937,1.3813813813813816,0.3003003003003003,1.3213213213213215,0.6606606606606608,24.714714714714717,0.0,0.6906906906906908,1.0510510510510511,0.060060060060060066,0.0,0.030030030030030033,0.0,5.705705705705706,0.3903903903903904,0.5705705705705706,1.2192192192192193,0.0,0,0,1
8,Rayan Aït-Nouri,dz ALG,Wolves,23,2001,37.0,37.0,"3,109",34.5,0.0,0.0,0.2028985507246377,0.028985507246376812,2.579710144927536,3.130434782608696,5.101449275362318,0.12,0.2,0.32,0.12,0.32,0.08,0.16,0.24,0.08,0.24,Matches,0.8057971014492754,1.04,0.29,0.003188405797101449,0.011594202898550725,0.4318840579710145,0.0,0.002318840579710145,0.03768115942028986,0.03768115942028986,42.0,49.88405797101449,2.440579710144928,574.9855072463768,171.768115942029,26.0,27.797101449275363,2.710144927536232,12.608695652173912,14.46376811594203,2.527536231884058,1.391304347826087,3.420289855072464,1.1797101449275362,0.11594202898550725,0.043478260869565216,1.3333333333333333,2.2318840579710146,0.8695652173913043,0.2898550724637681,40.492753623188406,9.27536231884058,1.2753623188405796,0.08695652173913043,0.11594202898550725,2.7246376811594204,7.130434782608695,0.8695652173913043,0.6956521739130435,0.028985507246376812,0.0,0.11594202898550725,1.2173913043478262,2.63,1.6231884057971016,0.43478260869565216,0.2318840579710145,0.2028985507246377,0.11594202898550725,0.028985507246376812,0.35,0.2898550724637681,0.028985507246376812,0.0,0.0,0.0,0.028985507246376812,2.579710144927536,1.6521739130434783,1.5072463768115942,0.8115942028985508,0.2608695652173913,1.2463768115942029,2.028985507246377,1.779710144927536,0.782608695652174,1.2173913043478262,0.17391304347826086,1.0434782608695652,0.7536231884057971,3.3333333333333335,2.1739130434782608,0.057971014492753624,62.26086956521739,2.782608695652174,16.72463768115942,26.55072463768116,19.855072463768117,2.782608695652174,62.26086956521739,3.971014492753623,1.826086956521739,1.3333333333333333,1.6231884057971016,1.1855072463768115,32.72463768115942,178.7246376811594,92.89855072463769,1.7971014492753623,0.8115942028985508,1.5072463768115942,1.3623188405797102,38.289855072463766,0.028985507246376812,0.8695652173913043,1.3333333333333333,0.17391304347826086,0.0,0.0,0.0,4.202898550724638,0.6376811594202898,0.8695652173913043,1.2260869565217392,41.131,0,0,1
9,Kristoffer Ajer,no NOR,Brentford,26,1998,24.0,17.0,"1,438",16.0,0.0,0.0,0.3125,0.0,1.6875,3.5,2.75,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.14,0.06,0.14,Matches,2.08125,0.56,0.19,0.0,0.0,0.59375,0.0,0.006875,-0.0625,-0.0625,31.5,40.25,4.89375,491.75,176.9375,16.25,18.6875,5.4375,12.4375,15.5,5.0125,1.6875,3.375,3.125,0.03125,-0.075,0.5,2.75,0.4375,0.25,35.625,4.5625,0.125,0.0,0.1875,0.875,4.4375,0.0,0.0,0.0,0.0,0.0625,1.125,1.13,0.9375,0.0,0.0625,0.125,0.0,0.0,0.13,0.125,0.0,0.0,0.0,0.0,0.0,1.625,1.125,0.875,0.6875,0.0625,0.875,1.6875,3.24375,0.8125,1.0625,0.25,0.8125,0.75,2.375,3.125,0.0,49.6875,3.3125,16.5625,23.0,10.5,2.375,49.6875,1.0,0.4375,2.7375,0.5,3.125,24.1875,131.125,73.75,0.6875,0.125,0.9375,0.75,30.6875,0.0,0.8125,0.375,0.125,0.0,0.0,0.0,2.625,1.6875,1.4375,3.375,0.0,0,0,1
